Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3826678381691026856602372287,0.382667838169103,0.382667838169103,0.382667838169103,0.382667838169103,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,449712.2
0.02,0,0.3970127601504651824225643733,0.397012760150465,0.397012760150465,0.397012760150465,0.397012760150465,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,899424.3
0.03,0,0.4039693220542566066699669940,0.403969322054257,0.403969322054257,0.403969322054257,0.403969322054257,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,1349136
0.04,0,0.4018751159730825664056025103,0.401875115973083,0.401875115973083,0.401875115973083,0.401875115973083,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,1798849
0.05,0,0.3975236600968125957038059511,0.397523660096813,0.397523660096813,0.397523660096813,0.397523660096813,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,2248561
0.06,0,0.3926927440203837840980459095,0.392692744020384,0.392692744020384,0.392692744020384,0.392692744020384,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,2698273
0.07,0,0.3879382107083124846269373143,0.387938210708312,0.387938210708312,0.387938210708312,0.387938210708312,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,3147985
0.08,0,0.3834394950379630853712546750,0.383439495037963,0.383439495037963,0.383439495037963,0.383439495037963,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,3597697
0.09,0,0.3792439256985172467934884090,0.379243925698517,0.379243925698517,0.379243925698517,0.379243925698517,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,4047410
0.10,0,0.3753498967173041021692453976,0.375349896717304,0.375349896717304,0.375349896717304,0.375349896717304,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,4497122
0.11,0,0.3717378240287689683078128449,0.371737824028769,0.371737824028769,0.371737824028769,0.371737824028769,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,4946834
0.12,0,0.3683828160875098074092073128,0.36838281608751,0.36838281608751,0.36838281608751,0.36838281608751,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,5396546
0.13,0,0.3652595953709858668859003636,0.365259595370986,0.365259595370986,0.365259595370986,0.365259595370986,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,5846258
0.14,0,0.3623445941785039726361910601,0.362344594178504,0.362344594178504,0.362344594178504,0.362344594178504,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,6295970
0.15,0,0.3596165544060916359490165562,0.359616554406092,0.359616554406092,0.359616554406092,0.359616554406092,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,6745683
0.16,0,0.3570565972776004610356018386,0.3570565972776,0.3570565972776,0.3570565972776,0.3570565972776,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,7195394
0.17,0,0.3542667206347352245546229761,0.354266720634735,0.354266720634735,0.354266720634735,0.354266720634735,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,7645107
0.18,0,0.3551024142494824720025526831,0.355102414249482,0.355102414249482,0.355102414249482,0.355102414249482,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,8094820
0.19,0,0.3557214028620769666624620795,0.355721402862077,0.355721402862077,0.355721402862077,0.355721402862077,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,8544531
0.20,0,0.3561641421484943201260817146,0.356164142148494,0.356164142148494,0.356164142148494,0.356164142148494,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,8994244
0.21,0,0.3564625257243096600764095535,0.35646252572431,0.35646252572431,0.35646252572431,0.35646252572431,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,9443955
0.22,0,0.3566419940008701235163602819,0.35664199400087,0.35664199400087,0.35664199400087,0.35664199400087,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,9893668
0.23,0,0.3567229828761249604490267198,0.356722982876125,0.356722982876125,0.356722982876125,0.356722982876125,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,10343380
0.24,0,0.3567220352331978760966229349,0.356722035233198,0.356722035233198,0.356722035233198,0.356722035233198,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,10793090
0.25,0,0.3566527189476535846375591638,0.356652718947654,0.356652718947654,0.356652718947654,0.356652718947654,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,11242800
0.26,0,0.3566254494710948968695176324,0.356625449471095,0.356625449471095,0.356625449471095,0.356625449471095,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,11692520
0.27,0,0.3565537239893910005559321871,0.356553723989391,0.356553723989391,0.356553723989391,0.356553723989391,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,12142230
0.28,0,0.3564447284168825396399011688,0.356444728416883,0.356444728416883,0.356444728416883,0.356444728416883,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,12591940
0.29,0,0.3563044625600569085168572846,0.356304462560057,0.356304462560057,0.356304462560057,0.356304462560057,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,13041650
0.30,0,0.3561379757280481471422140372,0.356137975728048,0.356137975728048,0.356137975728048,0.356137975728048,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,13491370
0.31,0,0.3559495481176703455785961706,0.35594954811767,0.35594954811767,0.35594954811767,0.35594954811767,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,13941080
0.32,0,0.3557427402519893582180838590,0.355742740251989,0.355742740251989,0.355742740251989,0.355742740251989,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,14390790
0.33,0,0.3555206828862000091934090922,0.3555206828862,0.3555206828862,0.3555206828862,0.3555206828862,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,14840500
0.34,0,0.3552858993584959141492279915,0.355285899358496,0.355285899358496,0.355285899358496,0.355285899358496,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,15290210
0.35,0,0.3550406727838182191682271973,0.355040672783818,0.355040672783818,0.355040672783818,0.355040672783818,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,15739930
0.36,0,0.3547868911365641769396676509,0.354786891136564,0.354786891136564,0.354786891136564,0.354786891136564,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,16189640
0.37,0,0.3545262000814919264123121285,0.354526200081492,0.354526200081492,0.354526200081492,0.354526200081492,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,16639350
0.38,0,0.3542600229014199907991215376,0.35426002290142,0.35426002290142,0.35426002290142,0.35426002290142,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,17089060
0.39,0,0.3539895386077455998541334808,0.353989538607746,0.353989538607746,0.353989538607746,0.353989538607746,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,17538770
0.40,0,0.3537158145521735101475789277,0.353715814552174,0.353715814552174,0.353715814552174,0.353715814552174,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,17988490
0.41,0,0.3534397746455033488659862696,0.353439774645503,0.353439774645503,0.353439774645503,0.353439774645503,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,18438200
0.42,0,0.3531621717375197183501459056,0.35316217173752,0.35316217173752,0.35316217173752,0.35316217173752,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,18887910
0.43,0,0.3528836871366677454719005783,0.352883687136668,0.352883687136668,0.352883687136668,0.352883687136668,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,19337620
0.44,0,0.3526049208393175310660954203,0.352604920839318,0.352604920839318,0.352604920839318,0.352604920839318,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,19787340
0.45,0,0.3523263986914813964317917544,0.352326398691481,0.352326398691481,0.352326398691481,0.352326398691481,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,20237050
0.46,0,0.3520485108472016511162454994,0.352048510847202,0.352048510847202,0.352048510847202,0.352048510847202,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,20686760
0.47,0,0.3517716932674990531664108907,0.351771693267499,0.351771693267499,0.351771693267499,0.351771693267499,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,21136470
0.48,0,0.3514962386281899875448950194,0.35149623862819,0.35149623862819,0.35149623862819,0.35149623862819,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,21586180
0.49,0,0.3512224123293740980423680975,0.351222412329374,0.351222412329374,0.351222412329374,0.351222412329374,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,22035900
0.50,0,0.3509505199215435025682786563,0.350950519921544,0.350950519921544,0.350950519921544,0.350950519921544,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,22485610
0.51,0,0.3506807035090020725404872106,0.350680703509002,0.350680703509002,0.350680703509002,0.350680703509002,0,0,0,0,5.35423169995895,45.708139210066876231360239972,45.708139210066876231360239972,22935320
