Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3831380176956973140778010772,0.383138017695697,0.383138017695697,0.383138017695697,0.383138017695697,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,526636.6
0.02,0,0.4288129218743894548485682290,0.428812921874389,0.428812921874389,0.428812921874389,0.428812921874389,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,1053273
0.03,0,0.4313468752427382731145840433,0.431346875242738,0.431346875242738,0.431346875242738,0.431346875242738,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,1579910
0.04,0,0.4266951330801223758514549314,0.426695133080122,0.426695133080122,0.426695133080122,0.426695133080122,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,2106546
0.05,0,0.4206519113028301216144135379,0.42065191130283,0.42065191130283,0.42065191130283,0.42065191130283,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,2633183
0.06,0,0.4146004649984408199667232783,0.414600464998441,0.414600464998441,0.414600464998441,0.414600464998441,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,3159820
0.07,0,0.4089124348233864246436903106,0.408912434823386,0.408912434823386,0.408912434823386,0.408912434823386,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,3686456
0.08,0,0.4036694695763989975103813561,0.403669469576399,0.403669469576399,0.403669469576399,0.403669469576399,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,4213092
0.09,0,0.3988618912415854823531025047,0.398861891241586,0.398861891241586,0.398861891241586,0.398861891241586,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,4739730
0.10,0,0.3944524608655753063793859148,0.394452460865575,0.394452460865575,0.394452460865575,0.394452460865575,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,5266366
0.11,0,0.3903980580583489912634912337,0.390398058058349,0.390398058058349,0.390398058058349,0.390398058058349,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,5793002
0.12,0,0.3866575640508747218470270397,0.386657564050875,0.386657564050875,0.386657564050875,0.386657564050875,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,6319639
0.13,0,0.3831941186476173867370478140,0.383194118647617,0.383194118647617,0.383194118647617,0.383194118647617,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,6846276
0.14,0,0.3799756363906699049892455057,0.37997563639067,0.37997563639067,0.37997563639067,0.37997563639067,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,7372912
0.15,0,0.3769744285502597052127093419,0.37697442855026,0.37697442855026,0.37697442855026,0.37697442855026,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,7899550
0.16,0,0.3741666777035507565382405241,0.374166677703551,0.374166677703551,0.374166677703551,0.374166677703551,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,8426185
0.17,0,0.3711505006537001218303940856,0.3711505006537,0.3711505006537,0.3711505006537,0.3711505006537,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,8952822
0.18,0,0.3717782981453312290108598732,0.371778298145331,0.371778298145331,0.371778298145331,0.371778298145331,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,9479459
0.19,0,0.3722053041896796962884870988,0.37220530418968,0.37220530418968,0.37220530418968,0.37220530418968,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,10006100
0.20,0,0.3724699212858646029568140472,0.372469921285865,0.372469921285865,0.372469921285865,0.372469921285865,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,10532730
0.21,0,0.3726023727676058301434191573,0.372602372767606,0.372602372767606,0.372602372767606,0.372602372767606,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,11059370
0.22,0,0.3726266436440542721046974884,0.372626643644054,0.372626643644054,0.372626643644054,0.372626643644054,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,11586000
0.23,0,0.3725620312931582847652789607,0.372562031293158,0.372562031293158,0.372562031293158,0.372562031293158,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,12112640
0.24,0,0.3724240703028571613882640489,0.372424070302857,0.372424070302857,0.372424070302857,0.372424070302857,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,12639280
0.25,0,0.3722254471687983370283289546,0.372225447168798,0.372225447168798,0.372225447168798,0.372225447168798,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,13165920
0.26,0,0.3720758101740693703953052583,0.372075810174069,0.372075810174069,0.372075810174069,0.372075810174069,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,13692550
0.27,0,0.3718880520531860447529419860,0.371888052053186,0.371888052053186,0.371888052053186,0.371888052053186,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,14219190
0.28,0,0.3716687509384366782683591435,0.371668750938437,0.371668750938437,0.371668750938437,0.371668750938437,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,14745820
0.29,0,0.3714234586764316825214937073,0.371423458676432,0.371423458676432,0.371423458676432,0.371423458676432,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,15272460
0.30,0,0.3711567635268695077586186839,0.37115676352687,0.37115676352687,0.37115676352687,0.37115676352687,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,15799100
0.31,0,0.3708725421334349619379855887,0.370872542133435,0.370872542133435,0.370872542133435,0.370872542133435,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,16325740
0.32,0,0.3705740492351648007406731210,0.370574049235165,0.370574049235165,0.370574049235165,0.370574049235165,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,16852370
0.33,0,0.3702640742906765775841884813,0.370264074290677,0.370264074290677,0.370264074290677,0.370264074290677,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,17379010
0.34,0,0.3699449003503284347096767727,0.369944900350328,0.369944900350328,0.369944900350328,0.369944900350328,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,17905640
0.35,0,0.3696185475821299748587378556,0.36961854758213,0.36961854758213,0.36961854758213,0.36961854758213,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,18432280
0.36,0,0.3692866643035457457869100232,0.369286664303546,0.369286664303546,0.369286664303546,0.369286664303546,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,18958920
0.37,0,0.3689507269416324409532016156,0.368950726941632,0.368950726941632,0.368950726941632,0.368950726941632,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,19485550
0.38,0,0.3686119458331810439762558368,0.368611945833181,0.368611945833181,0.368611945833181,0.368611945833181,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,20012190
0.39,0,0.3682713490585572055236892655,0.368271349058557,0.368271349058557,0.368271349058557,0.368271349058557,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,20538830
0.40,0,0.3679298806597461419802592455,0.367929880659746,0.367929880659746,0.367929880659746,0.367929880659746,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,21065460
0.41,0,0.3675882466693020045899291225,0.367588246669302,0.367588246669302,0.367588246669302,0.367588246669302,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,21592100
0.42,0,0.3672471668479182731959615838,0.367247166847918,0.367247166847918,0.367247166847918,0.367247166847918,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,22118740
0.43,0,0.3669071534268249762048167020,0.366907153426825,0.366907153426825,0.366907153426825,0.366907153426825,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,22645370
0.44,0,0.3665687079213099585078064630,0.36656870792131,0.36656870792131,0.36656870792131,0.36656870792131,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,23172010
0.45,0,0.3662322431436539785025402057,0.366232243143654,0.366232243143654,0.366232243143654,0.366232243143654,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,23698650
0.46,0,0.3658980829485736090623773586,0.365898082948574,0.365898082948574,0.365898082948574,0.365898082948574,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,24225280
0.47,0,0.3655665543135640961364286738,0.365566554313564,0.365566554313564,0.365566554313564,0.365566554313564,0,0,0,0,5.35423169995895,57.388312128236596286301244301,57.388312128236596286301244301,24751920
