Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3809954882049829105127814379,0.380995488204983,0.380995488204983,0.380995488204983,0.380995488204983,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,449712.2
0.02,0,0.3945660306153709627978329861,0.394566030615371,0.394566030615371,0.394566030615371,0.394566030615371,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,899424.3
0.03,0,0.4011924925402954083558148899,0.401192492540295,0.401192492540295,0.401192492540295,0.401192492540295,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,1349136
0.04,0,0.3989882189368161180490650978,0.398988218936816,0.398988218936816,0.398988218936816,0.398988218936816,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,1798849
0.05,0,0.3946008279706536217090432839,0.394600827970654,0.394600827970654,0.394600827970654,0.394600827970654,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,2248561
0.06,0,0.3897648814680396757009271835,0.38976488146804,0.38976488146804,0.38976488146804,0.38976488146804,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,2698273
0.07,0,0.3850196952323656457821750539,0.385019695232366,0.385019695232366,0.385019695232366,0.385019695232366,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,3147985
0.08,0,0.3805373609351719556625423795,0.380537360935172,0.380537360935172,0.380537360935172,0.380537360935172,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,3597697
0.09,0,0.3763616110114097160402211050,0.37636161101141,0.37636161101141,0.37636161101141,0.37636161101141,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,4047410
0.10,0,0.3724889594158426043763474135,0.372488959415843,0.372488959415843,0.372488959415843,0.372488959415843,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,4497122
0.11,0,0.3688987965543230501487939702,0.368898796554323,0.368898796554323,0.368898796554323,0.368898796554323,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,4946834
0.12,0,0.3655656577731112602038859083,0.365565657773111,0.365565657773111,0.365565657773111,0.365565657773111,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,5396546
0.13,0,0.3624639434679051354905385836,0.362463943467905,0.362463943467905,0.362463943467905,0.362463943467905,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,5846258
0.14,0,0.3595699080686558935350007928,0.359569908068656,0.359569908068656,0.359569908068656,0.359569908068656,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,6295970
0.15,0,0.3568622006077890285162238344,0.356862200607789,0.356862200607789,0.356862200607789,0.356862200607789,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,6745683
0.16,0,0.3543219001478507198975960826,0.354321900147851,0.354321900147851,0.354321900147851,0.354321900147851,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,7195394
0.17,0,0.3515509933740750337381243644,0.351550993374075,0.351550993374075,0.351550993374075,0.351550993374075,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,7645107
0.18,0,0.3524049771014282485350763820,0.352404977101428,0.352404977101428,0.352404977101428,0.352404977101428,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,8094820
0.19,0,0.3530415940400174373807420064,0.353041594040017,0.353041594040017,0.353041594040017,0.353041594040017,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,8544531
0.20,0,0.3535013242666812189323016752,0.353501324266681,0.353501324266681,0.353501324266681,0.353501324266681,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,8994244
0.21,0,0.3538160887160279754056236098,0.353816088716028,0.353816088716028,0.353816088716028,0.353816088716028,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,9443955
0.22,0,0.3540113567669523092480284875,0.354011356766952,0.354011356766952,0.354011356766952,0.354011356766952,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,9893668
0.23,0,0.3541075932064681589209990523,0.354107593206468,0.354107593206468,0.354107593206468,0.354107593206468,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,10343380
0.24,0,0.3541213693321390599126591302,0.354121369332139,0.354121369332139,0.354121369332139,0.354121369332139,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,10793090
0.25,0,0.3540662805409291716265854538,0.354066280540929,0.354066280540929,0.354066280540929,0.354066280540929,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,11242800
0.26,0,0.3540527687998603038614268428,0.35405276879986,0.35405276879986,0.35405276879986,0.35405276879986,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,11692520
0.27,0,0.3539943555357251132474418745,0.353994355535725,0.353994355535725,0.353994355535725,0.353994355535725,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,12142230
0.28,0,0.3538982504193024087067230000,0.353898250419302,0.353898250419302,0.353898250419302,0.353898250419302,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,12591940
0.29,0,0.3537704753018584787639420478,0.353770475301858,0.353770475301858,0.353770475301858,0.353770475301858,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,13041650
0.30,0,0.3536161004400599048698629899,0.35361610044006,0.35361610044006,0.35361610044006,0.35361610044006,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,13491370
0.31,0,0.3534394248693967092637573492,0.353439424869397,0.353439424869397,0.353439424869397,0.353439424869397,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,13941080
0.32,0,0.3532440275258481884325788573,0.353244027525848,0.353244027525848,0.353244027525848,0.353244027525848,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,14390790
0.33,0,0.3530330561393638844474550826,0.353033056139364,0.353033056139364,0.353033056139364,0.353033056139364,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,14840500
0.34,0,0.3528090499323129082715156296,0.352809049932313,0.352809049932313,0.352809049932313,0.352809049932313,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,15290210
0.35,0,0.3525743071162533433189996408,0.352574307116253,0.352574307116253,0.352574307116253,0.352574307116253,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,15739930
0.36,0,0.3523307291192762842302387467,0.352330729119276,0.352330729119276,0.352330729119276,0.352330729119276,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,16189640
0.37,0,0.3520799748822785593303705054,0.352079974882279,0.352079974882279,0.352079974882279,0.352079974882279,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,16639350
0.38,0,0.3518234799112806763264085771,0.351823479911281,0.351823479911281,0.351823479911281,0.351823479911281,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,17089060
0.39,0,0.3515624346834455694520543666,0.351562434683446,0.351562434683446,0.351562434683446,0.351562434683446,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,17538770
0.40,0,0.3512979175160929329372720253,0.351297917516093,0.351297917516093,0.351297917516093,0.351297917516093,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,17988490
0.41,0,0.3510308620228467081945868105,0.351030862022847,0.351030862022847,0.351030862022847,0.351030862022847,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,18438200
0.42,0,0.3507620307687631926900536946,0.350762030768763,0.350762030768763,0.350762030768763,0.350762030768763,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,18887910
0.43,0,0.3504921140098031223065492378,0.350492114009803,0.350492114009803,0.350492114009803,0.350492114009803,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,19337620
0.44,0,0.3502217203536176328102370188,0.350221720353618,0.350221720353618,0.350221720353618,0.350221720353618,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,19787340
0.45,0,0.3499513832179550837526910236,0.349951383217955,0.349951383217955,0.349951383217955,0.349951383217955,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,20237050
0.46,0,0.3496815004399209045043181125,0.349681500439921,0.349681500439921,0.349681500439921,0.349681500439921,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,20686760
0.47,0,0.3494125150574772300342930717,0.349412515057477,0.349412515057477,0.349412515057477,0.349412515057477,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,21136470
0.48,0,0.3491447264344706488352120622,0.349144726434471,0.349144726434471,0.349144726434471,0.349144726434471,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,21586180
0.49,0,0.3488784064619044403992681560,0.348878406461904,0.348878406461904,0.348878406461904,0.348878406461904,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,22035900
0.50,0,0.3486138663444873918949764648,0.348613866344487,0.348613866344487,0.348613866344487,0.348613866344487,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,22485610
0.51,0,0.3483512540279104941197063138,0.34835125402791,0.34835125402791,0.34835125402791,0.34835125402791,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,22935320
0.52,0,0.3480907950363804198096544106,0.34809079503638,0.34809079503638,0.34809079503638,0.34809079503638,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,23385030
0.53,0,0.3478326491123294108344003423,0.34783264911233,0.34783264911233,0.34783264911233,0.34783264911233,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,23834740
0.54,0,0.3475769199697875791486652361,0.347576919969788,0.347576919969788,0.347576919969788,0.347576919969788,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,24284460
0.55,0,0.3473237613930433768750593887,0.347323761393043,0.347323761393043,0.347323761393043,0.347323761393043,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,24734170
0.56,0,0.3470732472174550545978471093,0.347073247217455,0.347073247217455,0.347073247217455,0.347073247217455,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,25183880
0.57,0,0.3468254347227902768164204172,0.34682543472279,0.34682543472279,0.34682543472279,0.34682543472279,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,25633590
0.58,0,0.3465804297459331167237438528,0.346580429745933,0.346580429745933,0.346580429745933,0.346580429745933,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,26083310
0.59,0,0.3463382517445531806995418323,0.346338251744553,0.346338251744553,0.346338251744553,0.346338251744553,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,26533020
0.60,0,0.3460989903834383066928262713,0.346098990383438,0.346098990383438,0.346098990383438,0.346098990383438,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,26982730
0.61,0,0.3460805361865854429343530067,0.346080536186585,0.346080536186585,0.346080536186585,0.346080536186585,0,0,0,0,5.35423169995895,46.006968265225670897028942453,46.006968265225670897028942453,27432440
