Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3802422192798213091662407470,0.380242219279821,0.380242219279821,0.380242219279821,0.380242219279821,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,408291.3
0.02,0,0.3756539364422311776983532856,0.375653936442231,0.375653936442231,0.375653936442231,0.375653936442231,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,816582.6
0.03,0,0.3847892184241260629817636975,0.384789218424126,0.384789218424126,0.384789218424126,0.384789218424126,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,1224874
0.04,0,0.3840924373935472673232321291,0.384092437393547,0.384092437393547,0.384092437393547,0.384092437393547,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,1633165
0.05,0,0.3807145533084091658842402486,0.380714553308409,0.380714553308409,0.380714553308409,0.380714553308409,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,2041457
0.06,0,0.3766114093964291112729468072,0.376611409396429,0.376611409396429,0.376611409396429,0.376611409396429,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,2449748
0.07,0,0.3724287816516886454618028724,0.372428781651689,0.372428781651689,0.372428781651689,0.372428781651689,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,2858039
0.08,0,0.3683960941396105067384434807,0.36839609413961,0.36839609413961,0.36839609413961,0.36839609413961,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,3266330
0.09,0,0.3645907777292252442055135875,0.364590777729225,0.364590777729225,0.364590777729225,0.364590777729225,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,3674622
0.10,0,0.3610305305488171452820801589,0.361030530548817,0.361030530548817,0.361030530548817,0.361030530548817,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,4082913
0.11,0,0.3577087844176535218474978831,0.357708784417654,0.357708784417654,0.357708784417654,0.357708784417654,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,4491204
0.12,0,0.3546097794507309383169892767,0.354609779450731,0.354609779450731,0.354609779450731,0.354609779450731,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,4899496
0.13,0,0.3517148720824008260501391328,0.351714872082401,0.351714872082401,0.351714872082401,0.351714872082401,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,5307787
0.14,0,0.3490054333320209605174060651,0.349005433332021,0.349005433332021,0.349005433332021,0.349005433332021,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,5716078
0.15,0,0.3464639776399655232588802853,0.346463977639966,0.346463977639966,0.346463977639966,0.346463977639966,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,6124370
0.16,0,0.3440745604932311781883278206,0.344074560493231,0.344074560493231,0.344074560493231,0.344074560493231,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,6532661
0.17,0,0.3414415169481653837391289078,0.341441516948165,0.341441516948165,0.341441516948165,0.341441516948165,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,6940952
0.18,0,0.3424221993259307491955709874,0.342422199325931,0.342422199325931,0.342422199325931,0.342422199325931,0,0,0,0,5.35423169995895,39.87855288492671568906488066,39.87855288492671568906488066,7349244
