Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3912603060866784777659809553,0.391260306086678,0.391260306086678,0.391260306086678,0.391260306086678,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,526636.6
0.02,0,0.4426440718056012103511444524,0.442644071805601,0.442644071805601,0.442644071805601,0.442644071805601,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,1053273
0.03,0,0.4464294514635010479413448609,0.446429451463501,0.446429451463501,0.446429451463501,0.446429451463501,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,1579910
0.04,0,0.4421323203159985712222085519,0.442132320315999,0.442132320315999,0.442132320315999,0.442132320315999,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,2106546
0.05,0,0.4361522078869910213089830745,0.436152207886991,0.436152207886991,0.436152207886991,0.436152207886991,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,2633183
0.06,0,0.4300484879053011788133502374,0.430048487905301,0.430048487905301,0.430048487905301,0.430048487905301,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,3159820
0.07,0,0.4242585303242908218788090105,0.424258530324291,0.424258530324291,0.424258530324291,0.424258530324291,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,3686456
0.08,0,0.4188923125374811819471409181,0.418892312537481,0.418892312537481,0.418892312537481,0.418892312537481,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,4213092
0.09,0,0.4139535006771100229666896351,0.41395350067711,0.41395350067711,0.41395350067711,0.41395350067711,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,4739730
0.10,0,0.4094114837887969711075941973,0.409411483788797,0.409411483788797,0.409411483788797,0.409411483788797,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,5266366
0.11,0,0.4052265083772331069784959610,0.405226508377233,0.405226508377233,0.405226508377233,0.405226508377233,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,5793002
0.12,0,0.4013591493387391004308449145,0.401359149338739,0.401359149338739,0.401359149338739,0.401359149338739,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,6319639
0.13,0,0.3977733470400222282830145615,0.397773347040022,0.397773347040022,0.397773347040022,0.397773347040022,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,6846276
0.14,0,0.3944373275037119763428691917,0.394437327503712,0.394437327503712,0.394437327503712,0.394437327503712,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,7372912
0.15,0,0.3913234422663277808688592688,0.391323442266328,0.391323442266328,0.391323442266328,0.391323442266328,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,7899550
0.16,0,0.3884077675650051511242654755,0.388407767565005,0.388407767565005,0.388407767565005,0.388407767565005,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,8426185
0.17,0,0.3852882331030663312072465115,0.385288233103066,0.385288233103066,0.385288233103066,0.385288233103066,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,8952822
0.18,0,0.3858170156636264630911950516,0.385817015663626,0.385817015663626,0.385817015663626,0.385817015663626,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,9479459
0.19,0,0.3861491093630944422579867390,0.386149109363094,0.386149109363094,0.386149109363094,0.386149109363094,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,10006100
0.20,0,0.3863226789618298823943828118,0.38632267896183,0.38632267896183,0.38632267896183,0.38632267896183,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,10532730
0.21,0,0.3863677103603106467245653108,0.386367710360311,0.386367710360311,0.386367710360311,0.386367710360311,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,11059370
0.22,0,0.3863079688836055442855617553,0.386307968883606,0.386307968883606,0.386307968883606,0.386307968883606,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,11586000
0.23,0,0.3861625385597297079723588538,0.38616253855973,0.38616253855973,0.38616253855973,0.38616253855973,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,12112640
0.24,0,0.3859467590701206928144902266,0.385946759070121,0.385946759070121,0.385946759070121,0.385946759070121,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,12639280
0.25,0,0.3856731340174315914946105082,0.385673134017432,0.385673134017432,0.385673134017432,0.385673134017432,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,13165920
0.26,0,0.3854511433482675104762410849,0.385451143348268,0.385451143348268,0.385451143348268,0.385451143348268,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,13692550
0.27,0,0.3851935198942426380800154276,0.385193519894243,0.385193519894243,0.385193519894243,0.385193519894243,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,14219190
0.28,0,0.3849066990201611410670176249,0.384906699020161,0.384906699020161,0.384906699020161,0.384906699020161,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,14745820
0.29,0,0.3845960954735281760609286553,0.384596095473528,0.384596095473528,0.384596095473528,0.384596095473528,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,15272460
0.30,0,0.3842661743323676454400594557,0.384266174332368,0.384266174332368,0.384266174332368,0.384266174332368,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,15799100
0.31,0,0.3839206969979601400113421266,0.38392069699796,0.38392069699796,0.38392069699796,0.38392069699796,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,16325740
0.32,0,0.3835628125574461907738836843,0.383562812557446,0.383562812557446,0.383562812557446,0.383562812557446,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,16852370
0.33,0,0.3831952092213858817127809868,0.383195209221386,0.383195209221386,0.383195209221386,0.383195209221386,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,17379010
0.34,0,0.3828200803503756055021546728,0.382820080350376,0.382820080350376,0.382820080350376,0.382820080350376,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,17905640
0.35,0,0.3824393586164786136093597953,0.382439358616479,0.382439358616479,0.382439358616479,0.382439358616479,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,18432280
0.36,0,0.3820546140026931143724328936,0.382054614002693,0.382054614002693,0.382054614002693,0.382054614002693,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,18958920
0.37,0,0.3816672499455751036803196017,0.381667249945575,0.381667249945575,0.381667249945575,0.381667249945575,0,0,0,0,5.35423169995895,55.514403683057258242025982208,55.514403683057258242025982208,19485550
